action,frame_number,input_number,x_inputs,y_inputs
band-stretching,1245,2,160.903186083832,663.8014086590066
band-stretching,1245,3,159.29859511233897,642.3470309374391
band-stretching,1245,4,160.1369149344308,680.460741577625
band-stretching,1245,5,156.64682105245603,625.8541491327576
band-stretching,1245,6,199.94092457172113,693.5328549244365
band-stretching,1245,7,203.50186817523675,603.620450617651
band-stretching,1245,8,163.5335331254131,755.6883536345506
band-stretching,1245,9,160.82476897643113,531.093672336218
band-stretching,1245,10,113.38366800802922,812.9466439335724
band-stretching,1245,11,104.23117194526239,479.6304328436036
band-stretching,1245,12,381.00030716513794,690.7823496810353
band-stretching,1245,13,384.2726901367865,617.1375188298937
band-stretching,1245,14,535.7601744589628,681.1829137392662
band-stretching,1245,15,537.9351512469796,622.8918809615291
band-stretching,1245,16,657.9115037217055,685.423167554035
band-stretching,1245,17,657.1277126359873,618.9991301656421
band-stretching,1246,1,170.66371721963446,652.3120407831101
band-stretching,1246,2,160.7275048902726,663.8109474867048
band-stretching,1246,3,159.08102759045138,642.1757286959194
band-stretching,1246,4,160.4520867700881,683.0248699441354
band-stretching,1246,5,155.58205814864203,625.9302663095848
band-stretching,1246,6,199.49191555070811,694.1228881168887
band-stretching,1246,7,203.68475730144698,603.9163353329614
band-stretching,1246,8,172.60255937933425,753.0527993648151
band-stretching,1246,9,160.06457716350582,534.1635038925278
band-stretching,1246,10,118.22708923509151,809.5727072126879
band-stretching,1246,11,101.21862477634552,476.55233700325675
band-stretching,1246,12,379.4897087139495,688.5084056035324
band-stretching,1246,13,384.6525336700736,616.8318999362681
band-stretching,1246,14,536.1219975951641,682.1701585827723
band-stretching,1246,15,537.624092260776,622.8448862735412
band-stretching,1246,16,657.9412418529495,685.1759851769857
band-stretching,1246,17,657.017765547796,618.9893216587993
band-stretching,1247,1,170.29684614374634,653.1325731716707
band-stretching,1247,2,160.27369574931723,664.2519062408519
band-stretching,1247,3,158.5033562246209,642.4756016608424
band-stretching,1247,4,159.85420428598803,682.9749526203284
band-stretching,1247,5,155.84906920646,625.6867813003147
band-stretching,1247,6,199.55250796927822,694.1380640010551
band-stretching,1247,7,201.31295086441358,603.9082916521821
band-stretching,1247,8,171.6597141472212,751.9827992352166
band-stretching,1247,9,150.22802027518475,534.1998414896505
band-stretching,1247,10,114.58844802581322,806.8434289579369
band-stretching,1247,11,95.2670454945875,480.94526864140414
band-stretching,1247,12,379.12750106578727,689.2901806678742
band-stretching,1247,13,376.3889773576501,619.6343112680523
band-stretching,1247,14,536.4533311947043,681.6886888752683
band-stretching,1247,15,529.1361538150275,621.365418862217
band-stretching,1247,16,657.7721956335059,685.1734237015759
band-stretching,1247,17,656.9387603632786,619.0106606167056
band-stretching,1248,1,169.8499022971906,653.3625282448404
band-stretching,1248,2,159.83735067586463,664.4064495435085
band-stretching,1248,3,158.09211556359236,642.7523891856948
band-stretching,1248,4,159.5290636206136,682.6897531073137
band-stretching,1248,5,155.9729018191524,625.9507300014332
band-stretching,1248,6,199.2001912068064,694.4573421910068
band-stretching,1248,7,201.42715115487658,604.215641542862
band-stretching,1248,8,170.94701610887927,752.29408806139
band-stretching,1248,9,148.10015155935088,536.8298930660251
band-stretching,1248,10,111.19906865938692,804.0434590324027
band-stretching,1248,11,88.07606119058003,488.60454860094654
band-stretching,1248,12,379.64376110971057,689.6060854861925
band-stretching,1248,13,377.16821525034067,618.5391328262222
band-stretching,1248,14,535.6038240387767,681.8778130488876
band-stretching,1248,15,536.9963087486659,623.7062700496439
band-stretching,1248,16,657.7694357185522,685.0943533951747
band-stretching,1248,17,656.8748804269651,619.0632594850824
band-stretching,1249,1,168.93766088393127,653.1058194281811
band-stretching,1249,2,158.94545986318388,663.9975378198795
band-stretching,1249,3,157.2836819038973,642.2946867395619
band-stretching,1249,4,159.20958339093298,682.3888054757635
band-stretching,1249,5,155.48675537109375,625.6563633033579
band-stretching,1249,6,197.23594316331756,693.9092531583907
band-stretching,1249,7,201.56245650927667,605.1777590558828
band-stretching,1249,8,158.91321930905156,751.605200786129
band-stretching,1249,9,150.55321406392218,537.0889141669411
band-stretching,1249,10,103.90462438871725,803.7523408721519
band-stretching,1249,11,92.37297378201426,489.6762563808182
band-stretching,1249,12,379.0712104194207,689.4239405707211
band-stretching,1249,13,376.56996797093404,618.4759735893589
band-stretching,1249,14,530.4907520733329,683.4712546807914
band-stretching,1249,15,528.1428587089465,622.4495690470092
band-stretching,1249,16,660.1455377375038,686.7929268925568
band-stretching,1249,17,656.864002666923,619.1497188094628
band-stretching,1250,1,168.03260924912027,654.4413937189726
band-stretching,1250,2,158.9478090765076,664.1749304742389
band-stretching,1250,3,156.8329981725854,642.7108135714743
band-stretching,1250,4,158.18689323827397,681.765642724495
band-stretching,1250,5,155.8755226770155,625.5613004519174
band-stretching,1250,6,197.80751316954127,694.8525174309926
band-stretching,1250,7,200.3366704721226,604.8769434051156
band-stretching,1250,8,159.00745069104326,753.4255979062988
band-stretching,1250,9,143.71919036738254,535.9840958868499
band-stretching,1250,10,99.1948890421493,800.4699577194559
band-stretching,1250,11,81.10303915820076,495.7484863662422
band-stretching,1250,12,378.42181376379176,689.6489482703943
band-stretching,1250,13,376.2810916345096,617.279939912056
band-stretching,1250,14,535.578970518919,683.1683163788056
band-stretching,1250,15,535.9154668165146,624.1887898858314
band-stretching,1250,16,657.0035431289144,685.7550101239266
band-stretching,1250,17,659.1238511253495,620.5256063206692
band-stretching,1251,1,166.97047102633198,652.9825882089036
band-stretching,1251,2,158.52201493537046,663.6413126341726
band-stretching,1251,3,157.05358137535487,641.6852264046948
band-stretching,1251,4,158.0931293418768,681.1163134727508
band-stretching,1251,5,155.0753989993451,625.3510759102005
band-stretching,1251,6,199.43017840550775,695.7410992541228
band-stretching,1251,7,199.29122078269927,604.9311789304925
band-stretching,1251,8,158.78158717479522,748.0541289401743
band-stretching,1251,9,154.87549611169655,542.4015556770223
band-stretching,1251,10,96.00620539608346,796.7929432114803
band-stretching,1251,11,80.20188904007,494.1195926472696
band-stretching,1251,12,375.3276381578591,688.326614880171
band-stretching,1251,13,382.009889388382,615.5919866986242
band-stretching,1251,14,535.8693877602417,683.943591508709
band-stretching,1251,15,534.1407757890042,624.3347082205064
band-stretching,1251,16,656.5545893442945,685.9232251109972
band-stretching,1251,17,665.1926355454528,618.614007382538
band-stretching,1252,1,165.97436457831057,650.9351948627171
band-stretching,1252,2,158.19599450543916,662.4145050406177
band-stretching,1252,3,156.77620706545,641.1002759017765
band-stretching,1252,4,156.81239809308732,677.3132219396467
band-stretching,1252,5,154.78221136720106,625.187023439787
band-stretching,1252,6,198.9176894358557,696.4254572538545
band-stretching,1252,7,199.46455639377547,604.8085049369389
band-stretching,1252,8,151.55002525213192,750.4687947877024
band-stretching,1252,9,159.53622296845202,543.721989580284
band-stretching,1252,10,94.62580031396281,793.7411763461469
band-stretching,1252,11,77.13431550130434,498.18573784213993
band-stretching,1252,12,376.01440270962235,688.2197768533723
band-stretching,1252,13,381.13460397918743,615.0355133128111
band-stretching,1252,14,534.7806260721363,682.7074642613193
band-stretching,1252,15,530.5900290141324,625.0639165778537
band-stretching,1252,16,659.8497573281128,688.4686855819429
band-stretching,1252,17,664.5133774290468,618.5421154966212
band-stretching,1253,1,165.13534567061808,650.0058371717347
band-stretching,1253,2,157.6783392664133,661.7406859684512
band-stretching,1253,3,156.508657214711,640.6996950481573
band-stretching,1253,4,157.81301725919303,676.3274493727434
band-stretching,1253,5,154.63071603550165,624.9452709760823
band-stretching,1253,6,198.8957701112956,696.8770078231728
band-stretching,1253,7,199.6258047582703,605.6029745752601
band-stretching,1253,8,151.27897550924146,749.7536058150447
band-stretching,1253,9,150.3231411535763,553.6227895839432
band-stretching,1253,10,86.37867539997075,793.8713408447074
band-stretching,1253,11,74.88118397875401,504.2181372661129
band-stretching,1253,12,373.2985235417931,688.2870294003632
band-stretching,1253,13,380.38155670800916,615.1596867414678
band-stretching,1253,14,534.6884855780952,683.6998644552596
band-stretching,1253,15,529.6570177647012,624.4040863966216
band-stretching,1253,16,659.2297169107339,688.147014585163
band-stretching,1253,17,663.856291962728,618.7213968579235
band-stretching,1254,1,165.23224839886416,647.787258317934
band-stretching,1254,2,156.92384727784895,660.5046416259574
band-stretching,1254,3,156.4848274728296,640.5242139710568
band-stretching,1254,4,156.49801301890042,679.3660720003294
band-stretching,1254,5,154.17465485084736,624.7338041712026
band-stretching,1254,6,198.56159945632152,696.0151275706236
band-stretching,1254,7,198.75745437346947,605.71755700331
band-stretching,1254,8,148.89183097342016,749.2743232006397
band-stretching,1254,9,148.33253963645058,552.8412899163251
band-stretching,1254,10,84.1324198560146,792.631127910629
band-stretching,1254,11,73.81302546528937,508.22408278597044
band-stretching,1254,12,374.0807556279324,688.7102316172211
band-stretching,1254,13,380.22752145457696,615.019506950289
band-stretching,1254,14,534.5055902615995,683.290306645199
band-stretching,1254,15,529.9443936711707,624.291387791749
band-stretching,1254,16,657.7753476792334,687.401610946953
band-stretching,1254,17,662.9825779336832,618.476098423168
band-stretching,1255,1,164.79962077782324,645.0394341426376
band-stretching,1255,2,156.25449647519855,659.1383379683841
band-stretching,1255,3,156.67411211624886,638.8411311820371
band-stretching,1255,4,156.1215760473074,677.557688943117
band-stretching,1255,5,153.8616373535664,623.8938364807653
band-stretching,1255,6,201.00968211434585,698.178211125799
band-stretching,1255,7,198.02286558111564,611.1413135871023
band-stretching,1255,8,144.8151946894504,750.7480143681809
band-stretching,1255,9,136.45353235252688,548.8565771026969
band-stretching,1255,10,81.22781174192812,788.5544511733997
band-stretching,1255,11,69.28386360200201,509.170022885563
band-stretching,1255,12,379.43076410174535,689.0130572352532
band-stretching,1255,13,380.17607923023576,615.4117161961481
band-stretching,1255,14,533.0627761502207,682.048768662178
band-stretching,1255,15,529.259258593005,623.9003646457502
band-stretching,1255,16,657.1129690426894,687.5997412604898
band-stretching,1255,17,657.5575146298137,619.1548913126342
band-stretching,1256,1,164.9965556616922,643.2125790169423
band-stretching,1256,2,156.77965362591155,659.8680601931475
band-stretching,1256,3,155.41860985193767,637.2041531636509
band-stretching,1256,4,155.86138454125097,678.0938382413032
band-stretching,1256,5,153.56630454943019,623.3852197973175
band-stretching,1256,6,201.3430451751582,697.1692961812671
band-stretching,1256,7,197.43841882882933,612.0295614083236
band-stretching,1256,8,147.49366643855376,748.1989645083187
band-stretching,1256,9,135.8805195336203,551.2146038975593
band-stretching,1256,10,78.34337122066673,786.1922210050132
band-stretching,1256,11,68.39387674106804,514.1764208565086
band-stretching,1256,12,378.07613536818843,688.5333247188476
band-stretching,1256,13,379.4386371924709,615.1395074991767
band-stretching,1256,14,527.1640583943064,682.7123680382757
band-stretching,1256,15,527.3736290792817,622.8764025221385
band-stretching,1256,16,654.9461893830319,685.7769494276322
band-stretching,1256,17,655.4841632816564,619.470500722702
band-stretching,1257,1,164.76497136934785,642.3919177446209
band-stretching,1257,2,156.43392332714572,659.3473929078388
band-stretching,1257,3,154.68033164946283,636.6470482235864
band-stretching,1257,4,155.56102593960279,677.9889149483436
band-stretching,1257,5,152.8255116625401,623.8937417238043
band-stretching,1257,6,201.31112615873678,696.3500028397309
band-stretching,1257,7,197.7516872707584,612.384557314537
band-stretching,1257,8,147.43701770798344,746.8155128782751
band-stretching,1257,9,136.20565046715174,551.5224202473959
band-stretching,1257,10,77.94016019315892,784.8966995465579
band-stretching,1257,11,69.1495625023703,514.868169780079
band-stretching,1257,12,378.7335103493954,688.6502777981069
band-stretching,1257,13,380.5463878192452,615.7041922814208
band-stretching,1257,14,527.3299847098891,681.8310565933597
band-stretching,1257,15,532.9030910708868,623.7620469390368
band-stretching,1257,16,655.2509609439337,685.3830339608949
band-stretching,1257,17,658.575852773722,621.0626330290056
band-stretching,1258,1,164.09901189076587,641.6076155103435
band-stretching,1258,2,156.04321346203596,658.7939617505398
band-stretching,1258,3,154.49690587312273,636.0942986493553
band-stretching,1258,4,154.87907933461352,677.6276864045119
band-stretching,1258,5,152.63737269810267,623.7204317782281
band-stretching,1258,6,201.05027133978686,695.8360892064305
band-stretching,1258,7,196.24351945895594,608.1603212974483
band-stretching,1258,8,147.42846082880493,745.6442534709516
band-stretching,1258,9,136.54111251090336,552.834919580345
band-stretching,1258,10,75.56813614378359,786.2002325244102
band-stretching,1258,11,69.54935208769017,512.88138765548
band-stretching,1258,12,378.9392049633349,689.0796737015759
band-stretching,1258,13,380.5342643833028,615.8520622164081
